Name,Year,Odometer,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price_usd
'Volkswagen Polo 1.2 MPI Highline',0.809524,0.004128,Petrol,Manual,0.491055,0.106811,0.075694,0.5,5220
'BMW X1 sDrive20d',0.666667,0.003358,Diesel,Automatic,0.508348,0.255117,0.284899,0.5,13800
'Honda City i VTEC SV',0.761905,0.007512,Petrol,Manual,0.518784,0.162449,0.158045,0.5,5700
'Hyundai i20 Sportz Option Diesel',0.666667,0.006528,Diesel,Manual,0.685748,0.143655,0.106124,0.5,5988
'Honda Jazz 1.2 V CVT i VTEC',0.952381,0.001942,Petrol,Automatic,0.566488,0.106997,0.103652,0.5,10980
'Honda -V 2.4 AT',0.761905,0.01352,Petrol,Automatic,0.301133,0.32192,0.22404,0.5,16788
'Mercedes-Benz A Class A180 CDI',0.761905,0.001204,Diesel,Automatic,0.596303,0.282657,0.139026,0.5,23700
'Mahindra XUV500 AT W10 AWD',0.952381,0.012703,Diesel,Automatic,0.477042,0.289356,0.201217,0.7,20124
'Mahindra Bolero SLX 2WD',0.380952,0.029667,Diesel,Manual,0.405486,0.353368,0.054774,0.7,3000
'Renault Scala RxL AT',0.714286,0.001051,Petrol,Automatic,0.535778,0.162635,0.124382,0.5,4380
'Land Rover Freelander 2 HSE SD4',0.666667,0.009205,Diesel,Automatic,0.368217,0.289356,0.292012,0.5,28200
'Maruti Alto 800 VXI',0.904762,0.00582,Petrol,Manual,0.677996,0.032006,0.024914,0.5,3732
'Toyota Etios G',0.714286,0.008642,Petrol,Manual,0.524747,0.162263,0.103709,0.5,5484
'Hyundai i20 Sportz Option',0.761905,0.002721,Petrol,Manual,0.506857,0.106624,0.087105,0.5,6384
'Hyundai i10 Sportz',0.666667,0.008128,Petrol,Manual,0.607036,0.106624,0.085013,0.5,3840
'Maruti Swift VDI BSIV',0.857143,0.010421,Diesel,Manual,0.751342,0.116115,0.075694,0.5,6756
'Hyundai EON Magna Plus',0.809524,0.002897,Petrol,Manual,0.6291,0.035355,0.039939,0.5,3600
'Tata Indigo XL Classic Dicor',0.619048,0.012282,Diesel,Manual,0.702743,0.143655,0.068087,0.5,1440
'Maruti Alto 800 LXI',0.809524,0.009359,Petrol,Manual,0.677996,0.032006,0.024914,0.5,2580
'Volkswagen Polo Diesel Highline 1.2L',0.571429,0.005974,Diesel,Manual,0.65802,0.106997,0.075504,0.5,3660
'Toyota Corolla Altis VL AT',0.761905,0.009051,Petrol,Automatic,0.42576,0.218459,0.197471,0.5,13800
'Hyundai Santro Xing GLS',0.47619,0.012425,Petrol,Manual,0.534287,0.085969,0.053062,0.5,2760
'Maruti Swift ZXI',0.857143,0.005205,Petrol,Manual,0.608229,0.106624,0.090529,0.5,5940
'Renault Scala Diesel RxL',0.714286,0.019974,Diesel,Manual,0.6452,0.15575,0.096234,0.5,5700
'Nissan Micra XV',0.619048,0.006743,Petrol,Manual,0.538462,0.106811,0.077596,0.5,3180
'Ford Figo Diesel EXI',0.809524,0.012897,Diesel,Manual,0.596303,0.144213,0.064378,0.5,4560
'Honda -V 2.0 AT',0.904762,0.006389,Petrol,Automatic,0.390578,0.255489,0.203309,0.5,20016
'Nissan Terrano XV 110 PS',0.761905,0.025051,Diesel,Manual,0.566786,0.15575,0.141308,0.5,6000
'Hyundai i20 Asta 1.4 CrDi',0.714286,0.01982,Diesel,Manual,0.634168,0.143655,0.103766,0.5,4932
'Ford Figo Aspire 1.2 Ti-VCT Ambiente',0.809524,0.004928,Petrol,Manual,0.541443,0.106438,0.100038,0.5,5100
'Mitsubishi Pajero 2.8 GLX Z',0.285714,0.01982,Diesel,Manual,0.313059,0.411425,0.138836,0.6,4140
'Audi A4 2.0 TDI 177 Bhp Premium Plus',0.761905,0.006128,Diesel,Automatic,0.510137,0.250093,0.266508,0.5,27000
'Toyota Innova 2.0 E',0.380952,0.023051,Petrol,Manual,0.369708,0.255675,0.186002,0.8,5400
'Chevrolet Aveo U-VA 1.2 LS',0.428571,0.021513,Petrol,Manual,0.454979,0.097879,0.077406,0.5,1080
'Hyundai Getz GLS',0.380952,0.009694,Petrol,Manual,0.456172,0.13342,0.092811,0.5,2220
'Honda Amaze S i-Dtech',0.714286,0.006062,Diesel,Manual,0.769231,0.162635,0.12248,0.5,3900
'Maruti Swift VDI BSIV W ABS',0.571429,0.009759,Diesel,Manual,0.53071,0.116115,0.150393,0.5,3720
'Ford Ecosport 1.5 DV5 MT Titanium Optional',0.761905,0.010801,Diesel,Manual,0.676804,0.162635,0.10582,0.5,8808
'Volkswagen CrossPolo 1.5 TDI',0.809524,0.004013,Diesel,Manual,0.600477,0.162635,0.103271,0.5,5100
'Hyundai Elite i20 Petrol Sportz',0.857143,0.002045,Petrol,Manual,0.554562,0.106624,0.090643,0.5,7740
'Toyota Innova 2.5 V Diesel 8-seater',0.619048,0.018743,Diesel,Manual,0.381634,0.347972,0.128946,0.8,12900
'Mercedes-Benz M-Class ML 250 CDI',0.809524,0.008988,Diesel,Automatic,0.454979,0.282657,0.321415,0.5,33300
'Maruti Wagon R LX BSIII',0.333333,0.017666,Petrol,Manual,0.515802,0.081317,0.056676,0.5,1188
'Ford Endeavour 2.2 Trend AT 4X2',0.857143,0.011512,Diesel,Automatic,0.376267,0.292892,0.235451,0.7,28800
'Hyundai Elite i20 Petrol Sportz',0.857143,0.004634,Petrol,Manual,0.554562,0.106624,0.090643,0.5,7320
'Volkswagen Polo Petrol Highline 1.2L',0.714286,0.011359,Petrol,Manual,0.491055,0.106811,0.075504,0.5,5580
'Honda -V 2.0L 2WD MT',0.761905,0.008605,Petrol,Manual,0.408468,0.255489,0.227577,0.5,11700
'Maruti Swift Dzire VXI',0.761905,0.005051,Petrol,Manual,0.569469,0.106624,0.098136,0.5,4788
'BMW 5 Series 2003-2012 530d',0.857143,0.002757,Diesel,Automatic,0.483005,0.440826,0.425637,0.5,54876
'Ford Ecosport 1.5 DV5 MT Ambiente',0.761905,0.010957,Diesel,Manual,0.676804,0.162635,0.10582,0.5,6324
'Maruti Wagon R LXI CNG',0.761905,0.006282,CNG,Manual,0.781157,0.069594,0.045645,0.5,4200
'Honda City i DTec V',0.857143,0.010282,Diesel,Manual,0.775194,0.162635,0.12248,0.5,8700
'Tata Indigo LS',0.47619,0.015205,Diesel,Manual,0.506857,0.145329,0.068087,0.5,1920
'Renault Duster 110PS Diesel RxL',0.761905,0.02182,Diesel,Manual,0.566786,0.15575,0.141213,0.5,7200
'Hyundai i10 Sportz',0.571429,0.004122,Petrol,Manual,0.607036,0.106624,0.085013,0.5,3600
'Honda Jazz 1.2 SV i VTEC',0.809524,0.004224,Petrol,Manual,0.557543,0.106997,0.103652,0.5,5940
'Maruti SX4 S Cross DDiS 200 Zeta',0.857143,0.012666,Diesel,Manual,0.705128,0.116115,0.103271,0.5,10788
'Honda Accord VTi-L MT',0.428571,0.013205,Petrol,Manual,0.3548,0.32192,0.208825,0.5,2220
'Volkswagen Polo Petrol Comfortline 1.2L',0.857143,0.004125,Petrol,Manual,0.491055,0.106811,0.075504,0.5,7392
'Maruti Ritz VDi',0.571429,0.01697,Diesel,Manual,0.6291,0.116115,0.075504,0.5,4200
'Hyundai i20 1.2 Asta Option',0.904762,0.00182,Petrol,Manual,0.554562,0.106624,0.090586,0.5,9300
'Renault Duster 85PS Diesel RxL',0.761905,0.011897,Diesel,Manual,0.60972,0.15575,0.094332,0.5,7920
'Hyundai Grand i10 Magna',0.761905,0.007363,Petrol,Manual,0.563506,0.106624,0.090909,0.5,5976
'BMW 3 Series 320d Highline',0.47619,0.026128,Diesel,Automatic,0.479129,0.255117,0.279194,0.5,11700
'Ford Ecosport 1.5 DV5 MT Trend',0.761905,0.010676,Diesel,Manual,0.676804,0.162635,0.10582,0.5,6660
'Honda Accord 2.4 AT',0.619048,0.013051,Petrol,Automatic,0.348837,0.32192,0.272727,0.5,9000
'Chevrolet Aveo 1.4',0.47619,0.008574,Petrol,Manual,0.432021,0.144213,0.111259,0.5,2160
'Volkswagen Polo 1.2 MPI Highline Plus',0.904762,0.00282,Petrol,Manual,0.483005,0.106997,0.075694,0.5,7500
'Mahindra Xylo D4 BS III',0.809524,0.019936,Diesel,Manual,0.445736,0.347041,0.113161,0.7,8160
'Hyundai i10 Magna AT',0.52381,0.007805,Petrol,Automatic,0.572451,0.106624,0.087105,0.5,3600
'Mahindra XUV500 W8 4WD',0.809524,0.013009,Diesel,Manual,0.450209,0.289356,0.201217,0.7,13920
'Hyundai Elantra Di SX',0.714286,0.006128,Diesel,Manual,0.676804,0.178266,0.175048,0.5,8340
'Volkswagen Passat 1.8 TSI MT',0.571429,0.009205,Petrol,Manual,0.426357,0.218459,0.239254,0.5,4200
'Hyundai i20 Asta Option 1.2',0.809524,0.00382,Petrol,Manual,0.554562,0.106624,0.090586,0.5,6780
'Chevrolet Enjoy TCDi LS 8 Seater',0.714286,0.010897,Diesel,Manual,0.542636,0.116115,0.075314,0.8,3900
'Skoda Rapid 1.6 MPI AT Ambition Plus Alloy',0.809524,0.003178,Petrol,Automatic,0.426357,0.181243,0.131989,0.5,9264
'Hyundai Creta 1.6 Di SX',0.857143,0.006473,Diesel,Manual,0.586464,0.178266,0.174971,0.5,14400
'Chevrolet Beat Diesel PS',0.714286,0.015143,Diesel,Manual,0.758497,0.058057,0.044504,0.5,1860
'Toyota Fortuner 3.0 Diesel',0.619048,0.009528,Diesel,Manual,0.342874,0.438779,0.260175,0.7,12900
'Hyundai i20 Sportz Option 1.2',0.857143,0.00678,Petrol,Manual,0.554562,0.106624,0.090586,0.5,8064
'Audi Q7 3.0 TDI quattro',0.666667,0.014088,Diesel,Automatic,0.359869,0.435988,0.394066,0.7,34260
'Porsche Panamera Diesel',0.714286,0.003024,Diesel,Automatic,0.5322,0.435988,0.505515,0.4,90000
'Honda City i VTEC VX',0.857143,0.005649,Petrol,Manual,0.53071,0.162449,0.158045,0.5,12588
'Mahindra Quanto C4',0.666667,0.013828,Diesel,Manual,0.513119,0.161705,0.125143,0.7,4560
'Audi A4 2.0 TDI Multitronic',0.666667,0.011359,Diesel,Automatic,0.493441,0.250093,0.201217,0.5,22200
'Hyundai Sonata Transform 2.4 GDi AT',0.714286,0.006282,Petrol,Automatic,0.368813,0.322851,0.312001,0.5,7200
'Hyundai Verna 1.6 SX',0.666667,0.012848,Diesel,Manual,0.665474,0.178266,0.1752,0.5,6600
'Maruti Wagon R LXI BS IV',0.571429,0.013974,Petrol,Manual,0.563506,0.069594,0.062571,0.5,2760
'Maruti Ertiga SHVS ZDI Plus',0.857143,0.007666,Diesel,Manual,0.731067,0.116115,0.103271,0.7,10440
'Hyundai Xcent 1.1 Di S Option',0.809524,0.008897,Diesel,Manual,0.72749,0.092296,0.070008,0.5,5940
'Maruti Swift VDI',0.666667,0.012282,Diesel,Manual,0.682767,0.116115,0.075694,0.5,5100
'Mahindra XUV500 W6 2WD',0.904762,0.006326,Diesel,Manual,0.477042,0.289356,0.201217,0.7,13128
'Hyundai i20 Asta 1.4 CrDi',0.809524,0.008334,Diesel,Manual,0.672033,0.143655,0.103709,0.5,7200
'Mahindra KUV 100 mFALCON G80 K2',0.857143,0.00367,Petrol,Manual,0.541145,0.106811,0.090909,0.6,4920
'Maruti Alto 800 2016-2019 LXI',0.714286,0.00367,Petrol,Manual,0.736434,0.032006,0.024914,0.5,2412
'Fiat Punto EVO 1.2 Emotion',0.571429,0.009092,Petrol,Manual,0.468098,0.101972,0.062381,0.5,3120
'Maruti Wagon R VXI BS IV',0.666667,0.006128,Petrol,Manual,0.563506,0.069594,0.062571,0.5,2820
'Mitsubishi Pajero 4X4 LHD',0.666667,0.023908,Diesel,Manual,0.283244,0.411425,0.160517,0.6,10980
'Honda Brio EX MT',0.714286,0.006485,Petrol,Manual,0.578414,0.106811,0.100038,0.5,3480
'Hyundai i20 Asta Option 1.4 CrDi',0.904762,0.00369,Diesel,Manual,0.672033,0.143655,0.103709,0.5,11016
'Hyundai Creta 1.6 SX Plus Petrol Automatic',0.857143,0.004128,Petrol,Automatic,0.387597,0.17994,0.165652,0.5,13740
'Maruti Alto Green LXi (CNG)',0.666667,0.014128,CNG,Manual,0.79994,0.032006,0.007988,0.5,2520
'Honda Amaze S i-VTEC',0.904762,0.009481,Petrol,Manual,0.53071,0.106811,0.099848,0.5,6636
'Mahindra KUV 100 mFALCON G80 K6 Plus',0.857143,0.002051,Petrol,Manual,0.541145,0.106811,0.090909,0.6,4500
'Mahindra XUV500 AT W10 FWD',0.904762,0.003512,Diesel,Automatic,0.477042,0.289356,0.201217,0.7,18600
'Hyundai Santro GLS I - Euro I',0.619048,0.010035,Petrol,Manual,0,0.085969,0.150393,0.5,2520
'Mercedes-Benz New C-Class 220 CDI AT',0.714286,0.012371,Diesel,Automatic,0.442457,0.282657,0.258273,0.5,17400
'Volkswagen Polo 1.2 MPI Comfortline',0.761905,0.004589,Petrol,Manual,0.491055,0.106811,0.075694,0.5,6300
'Mercedes-Benz S Class 2005 2013 S 350 CDI',0.52381,0.015051,Diesel,Automatic,0.402504,0.43971,0.471282,0.5,30000
'Jaguar XJ 3.0L Premium Luxury',0.666667,0.007666,Diesel,Automatic,0.384615,0.440826,0.450799,0.4,54000
'Honda Amaze S i-Dtech',0.761905,0.010128,Diesel,Manual,0.769231,0.162635,0.12248,0.5,4200
'BMW 3 Series 320d Highline',0.619048,0.011359,Diesel,Automatic,0.479129,0.255117,0.279194,0.5,15000
'Hyundai Verna 1.4 EX',0.666667,0.014282,Diesel,Manual,0.700656,0.143655,0.103652,0.5,6660
'Toyota Fortuner 4x2 4 Speed AT',0.809524,0.010743,Diesel,Automatic,0.342874,0.438779,0.256371,0.7,23376
'Maruti Swift VXI',0.666667,0.007477,Petrol,Manual,0.554562,0.106624,0.098136,0.5,4692
'Chevrolet Beat LS',0.571429,0.010128,Petrol,Manual,0.554562,0.106997,0.085964,0.5,2628
'Hyundai Grand i10 Asta Option AT',0.904762,0.004192,Petrol,Automatic,0.563506,0.106624,0.090909,0.5,8268
'Ford Figo Petrol ZXI',0.619048,0.007911,Petrol,Manual,0.465116,0.106438,0.068087,0.5,4164
'Nissan Teana 230jM',0.47619,0.013257,Petrol,Automatic,0.271318,0.32099,0.150393,0.5,3900
'Maruti Swift VXI BSIII',0.571429,0.011512,Petrol,Manual,0.480024,0.125419,0.102701,0.5,3420
'Audi A4 35 TDI Premium',0.857143,0.00601,Diesel,Automatic,0.510137,0.250093,0.266508,0.5,30768
'Honda City V MT',0.952381,0.001815,Petrol,Manual,0.500894,0.162449,0.156143,0.5,12336
'Volkswagen Polo 1.5 TDI Highline',0.761905,0.010885,Diesel,Manual,0.600477,0.162635,0.103842,0.5,5700
'Land Rover Discovery Sport SD4 HSE Luxury 7S',0.857143,0.009512,Diesel,Automatic,0.372987,0.289356,0.291936,0.7,53400
'Hyundai i20 Magna Optional 1.2',0.761905,0.006824,Petrol,Manual,0.55158,0.106624,0.092621,0.5,5580
'Honda City 1.5 E MT',0.52381,0.013338,Petrol,Manual,0.506857,0.162449,0.159376,0.5,4320
'Mahindra XUV500 W10 AWD',0.809524,0.015763,Diesel,Manual,0.477042,0.289356,0.201217,0.7,14700
'Mahindra XUV500 W10 AWD',0.904762,0.003358,Diesel,Manual,0.477042,0.289356,0.201217,0.7,19200
'Mahindra Scorpio VLX 4WD AIRBAG AT BSIV',0.619048,0.016729,Diesel,Automatic,0.351521,0.289356,0.16318,0.8,7452
'Datsun GO Plus T',0.857143,0.001943,Petrol,Manual,0.579606,0.106811,0.062381,0.7,3900
'Mahindra Scorpio S6 Plus 7 Seater',0.857143,0.004897,Diesel,Manual,0.459153,0.289356,0.16318,0.7,11700
'Honda Amaze S AT i-Vtech',0.761905,0.005974,Petrol,Automatic,0.462135,0.106811,0.099848,0.5,5340
'Tata Indigo GLE',0.47619,0.011205,Petrol,Manual,0.429338,0.143655,0.058577,0.5,960
'Maruti Alto 800 2016-2019 CNG LXI',0.809524,0.002743,CNG,Manual,0.997018,0.032006,0.011601,0.4,3600
'Hyundai Verna 1.4 CX VTVT',0.761905,0.002897,Petrol,Manual,0.519678,0.143655,0.135603,0.5,6300
'BMW X1 sDrive20d',0.666667,0.009666,Diesel,Automatic,0.508348,0.255117,0.284899,0.5,16200
'Volkswagen Jetta 2013-2015 2.0L TDI Highline AT',0.809524,0.007359,Diesel,Automatic,0.505665,0.250093,0.197471,0.5,16200
'Ford Figo Diesel ZXI',0.761905,0.010128,Diesel,Manual,0.596303,0.144213,0.064378,0.5,4164
'Mahindra Ssangyong Rexton RX7',0.714286,0.012282,Diesel,Automatic,0.333333,0.38556,0.284899,0.7,11400
'Volkswagen Vento Petrol Highline',0.619048,0.005666,Petrol,Manual,0.44842,0.181243,0.131989,0.5,5760
'Skoda Rapid 1.6 MPI Ambition With Alloy Wheel',0.857143,0.005367,Petrol,Manual,0.447227,0.181243,0.131837,0.5,7848
'Volkswagen Polo Petrol Comfortline 1.2L',0.666667,0.007974,Petrol,Manual,0.491055,0.106811,0.075504,0.5,3720
'Maruti S Cross DDiS 200 Delta',0.809524,0.009407,Diesel,Manual,0.705128,0.116115,0.103271,0.5,9588
'Toyota Corolla Altis G',0.52381,0.006897,Petrol,Manual,0.433214,0.218459,0.197604,0.5,3960
'Maruti Ertiga ZDI',0.809524,0.011359,Diesel,Manual,0.619261,0.116115,0.103842,0.7,10500
'Hyundai i10 Asta Sunroof AT',0.714286,0.013666,Petrol,Automatic,0.572451,0.106624,0.087105,0.5,5028
'Honda City ZX VTEC',0.380952,0.014589,Petrol,Manual,0.503876,0.162449,0.125143,0.5,2532
'Toyota Fortuner 3.0 Diesel',0.619048,0.023205,Diesel,Manual,0.342874,0.438779,0.260175,0.7,13680
'Honda City 1.5 V MT',0.619048,0.009974,Petrol,Manual,0.506857,0.162449,0.159376,0.5,6240
'Ford Figo Diesel ZXI',0.714286,0.010018,Diesel,Manual,0.596303,0.144213,0.064378,0.5,5340
'Mercedes-Benz GLA Class 200 CDI',0.761905,0.007974,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,23400
'Chevrolet Aveo U-VA 1.2 LS',0.428571,0.005051,Petrol,Manual,0.454979,0.097879,0.077406,0.5,2100
'Ford Figo 2015-2019 1.5D Titanium MT',0.857143,0.010897,Diesel,Manual,0.770125,0.162635,0.123241,0.5,6120
'Hyundai Elantra Di SX AT',0.714286,0.010897,Diesel,Automatic,0.676804,0.178266,0.174971,0.5,8160
'Maruti Swift LXi BSIV',0.571429,0.010897,Petrol,Manual,0.480024,0.106624,0.096615,0.5,3960
'Mercedes-Benz CLS-Class 2006-2010 350 CDI',0.571429,0.004435,Diesel,Automatic,0.29517,0.534797,0.451731,0.4,38400
'Hyundai Verna 1.6 SX VTVT',0.619048,0.008897,Petrol,Manual,0.507156,0.17994,0.165652,0.5,4800
'Hyundai Sonata Embera 2.0L Di AT',0.52381,0.014436,Diesel,Automatic,0.339893,0.254373,0.205021,0.5,6300
'Maruti Eeco 5 STR With AC Plus HTR CNG',0.714286,0.007974,CNG,Manual,0.450209,0.106438,0.073792,0.5,3120
'Hyundai EON Era Plus',0.714286,0.010743,Petrol,Manual,0.6291,0.035355,0.039939,0.5,2160
'Tata Indica DLS',0.333333,0.015359,Diesel,Manual,0.402504,0.145329,0.150393,0.5,1560
'BMW 5 Series 2013-2017 530d M Sport',0.809524,0.010015,Diesel,Automatic,0.437984,0.440826,0.425637,0.5,38100
'Maruti Ertiga VDI',0.761905,0.008369,Diesel,Manual,0.619261,0.116115,0.103766,0.7,7188
'Honda Amaze E i-Vtech',0.809524,0.007876,Petrol,Manual,0.536673,0.106811,0.099848,0.5,5928
'Ford Fiesta 1.4 Duratec ZXI',0.428571,0.019205,Petrol,Manual,0.494931,0.142166,0.064283,0.5,1800
'Honda Civic 2006-2010 1.8 V MT',0.47619,0.010128,Petrol,Manual,0.402504,0.218645,0.182199,0.5,3900
'Maruti Wagon R LX DUO BSIII',0.428571,0.009981,LPG,Manual,0.515802,0.081317,0.044313,0.5,2340
'Maruti Ertiga ZDI',0.761905,0.003402,Diesel,Manual,0.619261,0.116115,0.103842,0.7,7800
'Hyundai Grand i10 Di Sportz',0.714286,0.009699,Diesel,Manual,0.715564,0.092296,0.068087,0.5,4452
'Hyundai Xcent 1.2 VTVT E Plus',0.952381,0.004743,Petrol,Manual,0.600477,0.106624,0.090643,0.5,6000
'Hyundai i10 Era',0.47619,0.009205,Petrol,Manual,0.590638,0.085969,0.064378,0.5,2388
'Honda Amaze S i-Vtech',0.904762,0.004898,Petrol,Manual,0.536673,0.106811,0.099848,0.5,5100
'Audi A6 2.7 TDI',0.52381,0.011974,Diesel,Automatic,0.369708,0.385932,0.276341,0.5,9600
'Hyundai i10 Magna 1.2 iTech SE',0.619048,0.001434,Petrol,Manual,0.607036,0.106624,0.085013,0.5,3540
'Audi A4 New 2.0 TDI Multitronic',0.666667,0.009205,Diesel,Automatic,0.45319,0.250093,0.202739,0.5,19200
'Maruti Alto 800 LXI Airbag',0.809524,0.007666,Petrol,Manual,0.677996,0.032006,0.024914,0.5,3300
'Honda City i VTEC VX Option',0.809524,0.008128,Petrol,Manual,0.53071,0.162449,0.158045,0.5,8340
'Mercedes-Benz New C-Class C250 Avantgarde',0.619048,0.00982,Petrol,Automatic,0.35003,0.218087,0.288703,0.5,15000
'Audi Q5 3.0 TDI Quattro Technology',0.904762,0.006716,Diesel,Automatic,0.394156,0.435988,0.394066,0.5,44196
'Volkswagen Polo 1.2 MPI Comfortline',0.619048,0.005579,Petrol,Manual,0.483005,0.106997,0.075694,0.5,3240
'Hyundai Creta 1.4 E Plus Diesel',0.904762,0.005358,Diesel,Manual,0.637448,0.143655,0.103652,0.5,11880
'Honda City 1.5 V MT',0.619048,0.014564,Petrol,Manual,0.506857,0.162449,0.159376,0.5,4596
'Honda City 1.5 S MT',0.666667,0.013571,Petrol,Manual,0.506857,0.162449,0.159376,0.5,6300
'Maruti S Cross DDiS 320 Alpha',0.857143,0.006927,Diesel,Manual,0.676804,0.181243,0.159376,0.5,9300
'Maruti SX4 Vxi BSIV',0.571429,0.010128,Petrol,Manual,0.492248,0.17901,0.131229,0.5,2952
'Maruti Swift Dzire VDI',0.761905,0.005909,Diesel,Manual,0.697674,0.116115,0.075694,0.5,4752
'Maruti Ertiga ZDI',0.809524,0.006128,Diesel,Manual,0.619261,0.116115,0.103842,0.7,9900
'Hyundai i20 1.2 Spotz',0.952381,0.003148,Petrol,Manual,0.554562,0.106624,0.090586,0.5,9096
'Hyundai Grand i10 Di Magna',0.761905,0.011211,Diesel,Manual,0.715564,0.092296,0.068087,0.5,4788
'Honda City i VTEC SV',0.761905,0.008321,Petrol,Manual,0.518784,0.162449,0.158045,0.5,7500
'Skoda Rapid 1.6 TDI Elegance',0.714286,0.014282,Diesel,Manual,0.61121,0.181243,0.131799,0.5,6000
'Mercedes-Benz E-Class E270 CDI',0.333333,0.015666,Diesel,Automatic,0.327967,0.43971,0.312476,0.5,5580
'Hyundai Santa Fe 4WD AT',0.857143,0.004417,Diesel,Automatic,0.387895,0.293078,0.304488,0.7,25644
'Maruti Alto LXi',0.428571,0.008004,Petrol,Manual,0.587358,0.032006,0.023013,0.5,2100
'ISUZU D-MAX V-CrCross 4X4',0.952381,0.003116,Diesel,Manual,0.369708,0.348902,0.189806,0.5,19308
'Hyundai Verna 1.4 CrDi GL',0.666667,0.00582,Diesel,Manual,0.739416,0.143655,0.103652,0.5,4920
'Ford Figo Diesel ZXI',0.809524,0.014264,Diesel,Manual,0.596303,0.144213,0.064283,0.5,4272
'Honda City 1.5 S MT',0.571429,0.006589,Petrol,Manual,0.506857,0.162449,0.159376,0.5,5052
'Maruti Swift VDI BSIV W ABS',0.857143,0.010817,Diesel,Manual,0.53071,0.116115,0.150393,0.5,8232
'Hyundai Verna 1.6 Di S',0.809524,0.008743,Diesel,Manual,0.712582,0.178266,0.174971,0.5,7920
'Hyundai Creta 1.6 SX Plus Petrol Automatic',0.952381,0.004964,Petrol,Automatic,0.387597,0.17994,0.165652,0.5,17220
'Ford Ecosport 1.5 DV5 MT Titanium',0.904762,0.004897,Diesel,Manual,0.676804,0.162635,0.10582,0.5,11400
'BMW X6 xDrive30d',0.619048,0.009051,Diesel,Automatic,0.33393,0.440826,0.393305,0.4,26280
'BMW 5 Series 2013-2017 520d Luxury Line',0.857143,0.011738,Diesel,Automatic,0.54025,0.255117,0.29631,0.5,36540
'Ford Figo Aspire 1.5 TDCi Ambiente',0.857143,0.015359,Diesel,Manual,0.770125,0.162635,0.123241,0.5,6120
'Hyundai Verna VTVT 1.6 AT EX',0.714286,0.005679,Petrol,Automatic,0.506857,0.17994,0.165652,0.5,6528
'Ford Ikon 1.4 TDCi DuraTorq',0.571429,0.020743,Diesel,Manual,0.411449,0.144213,0.064283,0.5,1920
'Audi A6 2011-2015 2.0 TDI',0.761905,0.008414,Diesel,Automatic,0.527132,0.250093,0.266508,0.5,20004
'Honda -V Sport',0.571429,0.010398,Petrol,Manual,0.322004,0.32192,0.150393,0.5,11400
'Hyundai i20 2015-2017 Sportz AT 1.4',0.666667,0.00862,Petrol,Automatic,0.447227,0.143655,0.12248,0.5,4620
'Renault KWID RXT',0.857143,0.003086,Petrol,Manual,0.750447,0.032564,0.036326,0.5,4200
'Chevrolet Spark 1.0 LT',0.47619,0.009512,Petrol,Manual,0.536673,0.069036,0.052872,0.5,1320
'Hyundai Verna Transform VTVT',0.619048,0.007897,Petrol,Manual,0.483005,0.181429,0.131229,0.5,3120
'BMW 3 Series 320d Sport Line',0.666667,0.010589,Diesel,Automatic,0.56291,0.255117,0.284899,0.5,22200
'Hyundai Santro Xing XP',0.285714,0.025667,Petrol,Manual,0,0.085969,0.150393,0.5,1620
'Maruti Swift Dzire VDI',0.809524,0.009586,Diesel,Manual,0.792785,0.116115,0.075694,0.5,9540
'Hyundai Xcent 1.2 Di E Plus',0.904762,0.009282,Diesel,Manual,0.757305,0.104578,0.075637,0.5,6588
'Tata Indigo LS',0.47619,0.046129,Diesel,Manual,0.506857,0.145329,0.068087,0.5,1200
'Ford Fiesta Classic 1.4 Duratorq CLXI',0.714286,0.018897,Diesel,Manual,0.53071,0.144213,0.062381,0.5,5340
'Maruti SX4 Zxi with Leather BSIII',0.47619,0.01187,Petrol,Manual,0.465116,0.17901,0.134043,0.5,4212
'Maruti Baleno Zeta Automatic',0.952381,0.003952,Petrol,Automatic,0.638044,0.106624,0.093001,0.5,9048
'Maruti Ritz LDi',0.857143,0.018436,Diesel,Manual,0.691711,0.116115,0.07558,0.5,4380
'Hyundai Elantra Di SX AT',0.857143,0.003358,Diesel,Automatic,0.581395,0.178266,0.175048,0.5,19200
'Chevrolet Spark 1.0 LT',0.666667,0.001666,Petrol,Manual,0.483005,0.069036,0.053062,0.5,1680
'Hyundai i20 1.2 Spotz',0.904762,0.000574,Petrol,Manual,0.554562,0.106624,0.090586,0.5,7740
'Hyundai Xcent 1.1 Di Base',0.857143,0.016296,Diesel,Manual,0.72749,0.092296,0.069989,0.5,5280
